id,name,address,city,postal_code,stars,review_count,is_open,categories
6508,"""Dine on 3 - Yorkdale Mall Food Court""","""1 Yorkdale Road""",Toronto,M6A 2T9,3.5,29,1,Restaurants;Food Court;Fast Food
6509,"""McDonald's""","""4535 Highway 7""",Vaughan,L4L 1S6,3,4,1,Fast Food;Restaurants;Burgers
6510,"""Boondocks Patio & Grill""","""4341 North 75th St""",Scottsdale,85251,3.5,137,1,Bars;Food;Restaurants;Diners;Nightlife;American (New);Sports Bars;Beer;Wine & Spirits;American (Traditional)
6511,"""Firehouse Subs""","""8020 Providence Rd""",Charlotte,28277,3.5,18,1,Fast Food;Restaurants;Delis;Sandwiches
6512,"""Subway""","""13771 N Fountain Hills Blvd""",Fountain Hills,85268,3,6,1,Fast Food;Restaurants;Sandwiches
6513,"""Subway""","""7641 E Guadalupe Rd, Ste 114""",Mesa,85212,4,5,1,Sandwiches;Restaurants;Fast Food
6514,"""McDonald's""","""606 East Main St""",Sun Prairie,53590,3,3,1,Fast Food;Restaurants
6515,"""Showmars - Northlake Mall""","""6801 Northlake Mall Dr, Ste 206""",Charlotte,28216,3.5,6,1,Diners;Restaurants;American (New);Seafood;Greek;Food;Chinese
6516,"""Arby's""","""835 E Bell Rd""",Phoenix,85022,2.5,13,1,Fast Food;Restaurants;Sandwiches
6517,"""The Captain's Boil""","""5313 Yonge St""",Toronto,M2N 5R4,3.5,260,1,Seafood;Asian Fusion;Restaurants;Cajun/Creole
6518,"""Mariscos Aguachiles Culichi""","""2462 N Las Vegas Blvd""",North Las Vegas,89030,4,29,1,Seafood;Mexican;Steakhouses;Restaurants
6519,"""Auntie Anne's""","""3200 S Las Vegas Blvd""",Las Vegas,89109,3,18,1,Food;Restaurants;Fast Food;Bakeries;Pretzels
6520,"""Tank's Tap""","""7TH St Public Market""",Charlotte,28202,4.5,20,1,Restaurants;Pubs;Local Flavor;Food;Nightlife;American (New);Beer;Wine & Spirits;Bars
6521,"""Scoglio's Green Tree""","""661 Andersen Dr, Bldg 7""",Pittsburgh,15220,3.5,24,1,Italian;Sandwiches;Seafood;Restaurants
6522,"""Little Caesars""","""7025 Markham Road""",Markham,L3S 0C2,3,6,1,Food;Restaurants;Pizza
6523,"""McDonalds""","""3799 Las Vegas Blvd""",Las Vegas,89109,3,6,1,Food;Restaurants;Fast Food;Burgers
6524,"""Franktuary Truck""","""""",Pittsburgh,15222,4,17,1,Restaurants;Hot Dogs;Food Trucks;Food Stands;Food
6525,"""Off Broadway Drafthouse""","""5404 Raywood Rd""",Madison,53713,3.5,53,1,American (Traditional);Bars;Restaurants;Pubs;Burgers;Nightlife;Comfort Food
6526,"""La Brume dans mes Lunettes""","""378 Rue Saint-Zotique E""",Montréal,H2S 1L7,4.5,16,1,Food;Cafes;Restaurants;Coffee & Tea
6527,"""Cheers Tavern""","""5915 W Bell Rd""",Glendale,85308,3.5,37,1,Bars;Food;Beer;Wine & Spirits;American (Traditional);Sports Bars;Nightlife;Karaoke;Restaurants
6528,"""Panera Bread""","""7357 Mentor Ave""",Mentor,44060,2.5,23,1,Restaurants;Breakfast & Brunch;Bagels;Food;Salad;Soup;Sandwiches
6529,"""Gabriella's Gourmet On the Go""","""301 E Carson St""",Pittsburgh,15219,4,9,1,Delis;Food;Specialty Food;Restaurants
6530,"""Wendy's""","""2801 Boyer St""",Charlotte,28210,3,17,1,Restaurants;Fast Food;Burgers
6531,"""Kairali - Taste of Kerala""","""1210 Kennedy Road""",Toronto,M1P 2L1,4,32,1,Indian;Food;Restaurants
6532,"""Lyndhurst Valero""","""5615 Mayfield Rd""",Cleveland,44124,2,3,1,Automotive;Restaurants;Convenience Stores;Food;Gas Stations
6533,"""The Colombian Spot""","""2019 E Carson St""",Pittsburgh,15203,4.5,51,1,Restaurants;Latin American;Empanadas;Colombian;Juice Bars & Smoothies;Food
6534,"""Sun Win Chinese Restaurant""","""1477 Bayly Street""",Pickering,L1W 3R5,3,4,1,Imported Food;Ethnic Food;Chinese;Restaurants;Specialty Food;Food
6535,"""Wendy's""","""1703 S Braddock Ave""",Pittsburgh,15218,2,10,1,Fast Food;Restaurants;Burgers
6536,"""Tea Space""","""3466 S Decatur Blvd, Ste E""",Las Vegas,89102,4.5,220,1,Bubble Tea;Restaurants;Coffee & Tea;American (Traditional);Food;Juice Bars & Smoothies;Tea Rooms;Taiwanese
6537,"""Wendy's""","""310 Griswold Rd""",Elyria,44035,2.5,6,1,Restaurants;Burgers;Fast Food
6538,"""PizzaRev""","""1381 W Sunset Rd""",Henderson,89014,4,165,1,Restaurants;Pizza;Vegan;Fast Food
6539,"""Café Nomade""","""Boxotel, 175 Rue Ontario E""",Montréal,H2X 1H5,4.5,5,1,Coffee & Tea;Food;Restaurants;Cafes
6540,"""The Capital Grille""","""3200 Las Vegas Blvd S""",Las Vegas,89109,4.5,632,1,Restaurants;Steakhouses;Bars;Wine Bars;Seafood;Nightlife;American (Traditional)
6541,"""Fú Asian Kitchen""","""Hard Rock Hotel & Casino, 4455 Paradise Rd""",Las Vegas,89169,4,156,1,Food;Restaurants;Chinese;Asian Fusion;Cantonese;Vegetarian
6542,"""Indigo Crow Restaurant & Bar""","""7100 E Cave Creek Rd""",Cave Creek,85331,4,152,1,Diners;Bars;Steakhouses;American (New);Cafes;Food;Nightlife;Restaurants;Beer;Wine & Spirits;Vegan
6543,"""Applebee's Neighborhood Grill & Bar""","""220 Tallmadge Rd""",Kent,44240,2.5,20,1,Fast Food;Bars;Nightlife;Restaurants;Sports Bars;American (Traditional);Burgers;Steakhouses;Chicken Wings
6544,"""Taco Bell""","""14002 N Scottsdale""",Scottsdale,85254,2.5,10,1,Fast Food;Restaurants;Mexican;Tex-Mex
6545,"""Fifth Pubhouse""","""221 Richmond Street W""",Toronto,M5V 1W2,3.5,65,1,Food;Cafes;Canadian (New);Coffee & Tea;Event Planning & Services;Nightlife;Restaurants;Beer;Wine & Spirits;Burgers;Pubs;Venues & Event Spaces;Gastropubs;Bars
6546,"""Buldogis Unleashed Food Truck""","""2291 S Fort Apache Rd, Ste 102""",Las Vegas,89117,4,17,1,Hot Dogs;Food Trucks;Restaurants;Food;Korean
6547,"""Kosta and Vic's Family Restaurant""","""10300 W Sprague Rd""",Parma,44130,3,41,1,American (New);Food;Restaurants;American (Traditional);Greek
6548,"""Ming's Bubble Tea""","""1699 E Main St""",Kent,44240,4.5,21,1,Restaurants;Tea Rooms;Bubble Tea;Cafes;Food
6549,"""Fulton Fish Frye""","""3790 Las Vegas Blvd S""",Las Vegas,89136,3.5,110,1,Seafood;Restaurants
6550,"""Symposium Cafe Restaurant & Lounge""","""444 Hollandview Trl""",Aurora,L4G 7Z9,2.5,15,1,Breakfast & Brunch;Beer;Wine & Spirits;Coffee & Tea;Lounges;American (Traditional);Nightlife;Restaurants;Bars;Food;Cafes
6551,"""Carl's Jr.""","""535 Marks St""",Henderson,89014,3,22,1,Burgers;Restaurants;Mexican;Fast Food
6552,"""Taco Bell""","""1104 E Southline Rd""",Tuscola,61953,1.5,8,1,Mexican;Tex-Mex;Restaurants;Fast Food
6553,"""Lavazza""","""Innere Brücke 15""",Esslingen,73728,3.5,11,1,Coffee & Tea;Cafes;Food;Restaurants
6554,"""Sonic""","""4302 E Chandler Blvd""",Phoenix,85048,2.5,31,1,Fast Food;American (Traditional);Restaurants
6555,"""Wendy's""","""1 Queensgate Boulevard""",Bolton,L7E 2X7,2,3,1,Fast Food;Restaurants;Burgers
6556,"""La Grande Orange""","""3400 E Sky Harbor Blvd""",Phoenix,85034,4,307,1,American (New);Desserts;Restaurants;Pizza;Food;American (Traditional);Italian
6557,"""Happy Bowl""","""Richtree Natural Market Restaurants, 14 Queen Street W""",Toronto,M5B 2H1,2,8,1,Food;Restaurants;Canadian (New)
6558,"""Yumys""","""3417 Derry Road, Unit 103""",Mississauga,L4T 1A8,3,3,1,Seafood;Chicken Wings;Restaurants;Fast Food
6559,"""Denny's""","""2120 E Cactus Rd""",Phoenix,85022,3.5,20,1,Diners;Breakfast & Brunch;American (Traditional);Restaurants;Fast Food
6560,"""El Veracruz Mexican Restaurant""","""391 Towne Center Bd""",Pineville,28134,3.5,83,1,Restaurants;Soup;Seafood;Mexican
6561,"""Subway""","""439 S Ellsworth Rd, Ste 104""",Mesa,85208,2,7,1,Fast Food;Sandwiches;Restaurants;Salad
6562,"""Five Guys""","""8020 Providence Rd""",Charlotte,28277,3,10,1,Restaurants;American (New);Fast Food;Burgers
6563,"""Blimpie""","""1700 W Washington St""",Phoenix,85007,1.5,3,1,Fast Food;Juice Bars & Smoothies;Sandwiches;Restaurants;Food
6564,"""City Market Deli""","""4800 N Scottsdale Rd, Ste 1175""",Scottsdale,85251,4.5,13,1,Sandwiches;Delis;Breakfast & Brunch;Restaurants;Convenience Stores;Food
6565,"""Fresh Healthy Cafe""","""9404 W Westgate Blvd, Ste C104""",Glendale,85305,4,54,1,Cafes;Food;Specialty Food;American (New);Juice Bars & Smoothies;Restaurants
6566,"""McDonald's""","""6005 S Eastern Ave""",Las Vegas,89119,1,8,1,Burgers;Fast Food;Restaurants
6567,"""The GyroMan""","""""",Charlotte,28202,5,3,1,Mediterranean;Halal;Food Stands;Restaurants;Greek;Afghan
6568,"""The Burger's Priest""","""129 Lakeshore Road E""",Mississauga,L5G 1E5,3.5,73,1,Burgers;Restaurants;Food;Hot Dogs
6569,"""Matcha Tea & Dessert""","""407 Spadina Avenue""",Toronto,M5T 2G6,3,26,1,Restaurants;Cafes;Tea Rooms;Bakeries;Desserts;Food;Bubble Tea
6570,"""Station des Sports""","""3025 Boulevard Industriel""",Laval,H7L 4P8,2.5,9,1,Comfort Food;Sports Bars;Burgers;Barbeque;Fast Food;Restaurants;Bars;Nightlife
6571,"""Apna Bazaar Indian Groceries""","""3607 E Bell Rd, Ste 2""",Phoenix,85032,3,8,1,Restaurants;Grocery;Imported Food;Indian;Fashion;Specialty Food;Fruits & Veggies;Shopping;Department Stores;Food
6572,"""Loaded Pierogi""","""1044 Gerrard Street E""",Toronto,M4M 1Z8,3.5,27,1,Bars;Restaurants;Polish;Food;Cocktail Bars;Desserts;Comfort Food;Canadian (New);Nightlife
6573,"""Rotisserie Fusée""","""895 Rue de la Gauchetière O, Local 90-413""",Montréal,H3B 4G1,3.5,6,1,Barbeque;Chicken Shop;Food Court;Restaurants
6574,"""La Flor de Michoacan Ice Cream""","""1039 Whitney Ranch Dr""",Henderson,89014,5,32,1,Shaved Ice;Restaurants;Juice Bars & Smoothies;Ice Cream & Frozen Yogurt;Food;Mexican
6575,"""Polish Goodies""","""8903 N 7th St""",Phoenix,85020,4.5,28,1,Polish;Restaurants;Food;Imported Food;Ethnic Food;Specialty Food
6576,"""The Hub""","""Castlehill, Royal Mile""",Edinburgh,EH1 2NE,3.5,20,1,Restaurants;Event Planning & Services;Coffee & Tea;British;Venues & Event Spaces;Food
6577,"""Taco Bell""","""3517 W Glendale Ave""",Phoenix,85051,3.5,7,1,Tex-Mex;Mexican;Restaurants;Fast Food
6578,"""Don Patron""","""9800 State Rt 14, Ste E""",Streetsboro,44241,4,24,1,Ethnic Food;Food;Restaurants;Imported Food;Specialty Food;Mexican
6579,"""In-N-Out Burger""","""9585 W Camelback Rd""",Phoenix,85037,4,62,1,Restaurants;Fast Food;Burgers
6580,"""Goldener Drachen""","""Olgastr. 68C""",Stuttgart,70182,4.5,9,1,Fast Food;Pan Asian;Asian Fusion;Food;Vietnamese;Restaurants
6581,"""McDonald's""","""7171 W Ann Rd""",Las Vegas,89130,3,24,1,Restaurants;Burgers;Fast Food
6582,"""The Last Stop Sports Bar & Grill""","""3558 W Northern Ave""",Phoenix,85051,3.5,19,1,Nightlife;Restaurants;Beer;Wine & Spirits;American (Traditional);Bars;Food;Sports Bars
6583,"""Bojangles' Famous Chicken 'n Biscuits""","""6915 Albemarle Rd""",Charlotte,28227,2,21,1,Restaurants;Fast Food
6584,"""Bonefish Grill""","""1900 Crocker Rd""",Westlake,44145,4,44,1,Cocktail Bars;Nightlife;Seafood;Restaurants;American (Traditional);American (New);Bars
6585,"""Great Wraps""","""11025 Carolina Place Pkwy""",Pineville,28134,4,7,1,Juice Bars & Smoothies;Restaurants;Wraps;Food;Salad
6586,"""Bonitas""","""4920 W Thunderbird Ave, Ste 100""",Glendale,85306,4,88,1,Mexican;Food;Restaurants
6587,"""Québec Smoked Meat""","""1889 Rue du Centre""",Montréal,H3K 1J1,4,12,1,Meat Shops;Barbeque;Delis;Food;Restaurants;Specialty Food
6588,"""Wendy's""","""1125 Washington Rd""",Bridgeville,15228,1.5,9,1,Restaurants;Fast Food;Burgers
6589,"""Noosh Bakery""","""6370 W Flamingo Rd, Ste 29""",Las Vegas,89103,4,8,1,Restaurants;Bakeries;Food;Persian/Iranian
6590,"""McDonald's""","""20210 N Cave Creek Rd, Ste 2""",Phoenix,85024,2.5,32,1,Burgers;Restaurants;Fast Food
6591,"""Hot Wok Chinese Restaurant""","""1050 E Ray Rd""",Chandler,85225,3.5,117,1,Chinese;Restaurants;Soup;Seafood
6592,"""Omelet House Summerlin""","""2227 N Rampart Blvd""",Las Vegas,89128,4,225,1,Restaurants;American (Traditional);Food;Italian;Breakfast & Brunch;Beer;Wine & Spirits
6593,"""Hot Box Cafe""","""204 Augusta Avenue""",Toronto,M5T 2L6,3.5,22,1,Restaurants;Food;Health & Medical;Cannabis Clinics;Sandwiches;Coffee & Tea
6594,"""Chipotle Mexican Grill""","""3663 Las Vegas Blvd""",Las Vegas,89109,3,37,1,Mexican;Fast Food;Restaurants
6595,"""Gabby's Kingston Road""","""980 Kingston Rd.""",Toronto,M4E 1S9,2,11,1,Seafood;Pubs;Restaurants;Bars;Canadian (New);Nightlife
6596,"""Firehouse Subs""","""6171 N Decatur, Ste 170""",Las Vegas,89130,3.5,71,1,Restaurants;Fast Food;Delis;Sandwiches
6597,"""Subway""","""756 S Gilbert Rd""",Gilbert,85296,1.5,7,1,Sandwiches;Fast Food;Restaurants
6598,"""Sassy's Cafe & Bakery""","""4210 E Main St""",Mesa,85205,4.5,81,1,Grocery;Custom Cakes;Restaurants;Food;Bakeries;Cafes;Wedding Planning;Event Planning & Services
6599,"""Orange Julius / Dairy Queen""","""3200 Las Vegas Blvd S, Ste 600""",Las Vegas,89109,3,5,1,Food;Food Court;Juice Bars & Smoothies;Restaurants
6600,"""Rawlicious""","""785 Bathurst Street""",Toronto,M5S 0B7,5,7,1,Restaurants;Juice Bars & Smoothies;Desserts;Gluten-Free;Food;Vegetarian;Salad;Vegan
6601,"""Mekong Palace""","""66 S Dobson Rd, Ste 120""",Mesa,85202,3.5,255,1,Dim Sum;Cantonese;Seafood;Chinese;Restaurants
6602,"""Udo Snack""","""Schwarenbergstr. 40""",Stuttgart,70190,4,29,1,Nightlife;Food Stands;American (Traditional);International;Bars;Restaurants;Fast Food
6603,"""Brother's Italian Bistro""","""7121 W Craig Rd""",Las Vegas,89129,3,73,1,Restaurants;Food;Pizza;Italian
6604,"""Panda Express""","""5010 W Baseline Rd""",Phoenix,85042,2,45,1,Restaurants;Chinese;Fast Food
6605,"""Taco Bell""","""1004 N. 24th St.""",Phoenix,85008,2.5,3,1,Tex-Mex;Restaurants;Mexican;Fast Food
6606,"""McDonald's""","""2447 E Bell Rd""",Phoenix,85032,1.5,14,1,Fast Food;Restaurants;Burgers
6607,"""Baiz Fresh Foods""","""1858 W Baseline Rd""",Mesa,85202,4,35,1,Meat Shops;Grocery;Specialty Food;Bakeries;Food;Mediterranean;Restaurants;Ethnic Grocery;International Grocery
6608,"""McDonald's""","""2665 S Alma School Rd""",Mesa,85210,1.5,27,1,Fast Food;Restaurants;Burgers
6609,"""Cafe Riis""","""Fossen 20""",Moss,1530,3.5,5,1,Cafes;Internet Cafes;Breakfast & Brunch;Food;Restaurants;Coffee & Tea
6610,"""Subway""","""12801 W Bell Rd, Ste 6""",Surprise,85378,3.5,4,1,Sandwiches;Fast Food;Restaurants
6611,"""Cook Out""","""6438 Albemarle Rd""",Charlotte,28212,3,27,1,Hot Dogs;Sandwiches;Fast Food;Restaurants;Burgers
6612,"""Bosa Donuts""","""9025 N 43rd Ave""",Phoenix,85051,4,35,1,Coffee & Tea;Sandwiches;Food;Restaurants;Donuts
6613,"""Dunk'n Dip""","""3980 Grand Park Drive""",Mississauga,L5B 4M6,3,6,1,Sandwiches;Salad;Ice Cream & Frozen Yogurt;Food;Desserts;Restaurants;Cafes
6614,"""Endless Swirls""","""4500 E Sunset Rd, Ste 8""",Henderson,89014,3.5,38,1,Do-It-Yourself Food;Ice Cream & Frozen Yogurt;Restaurants;Food;Coffee & Tea
6615,"""Banco""","""Calwer Str. 5""",Stuttgart,70173,4,7,1,Nightlife;Restaurants;Food;Ice Cream & Frozen Yogurt;Bars;Coffee & Tea;Cafes
6616,"""Rocky's Pizza""","""10310 Wilmington Rd""",Huntersville,28078,4,96,1,Italian;Food Delivery Services;Pizza;Food;Restaurants;Gluten-Free;Sandwiches
6617,"""Pittsburgh Pizza Fish and Chicken""","""918 Main St""",Pittsburgh,15215,3,9,1,Sandwiches;Seafood;Burgers;Pizza;Restaurants
6618,"""Panera Bread""","""7700 W Arrowhead Towne Ctr""",Glendale,85308,2.5,17,1,Salad;Food;Sandwiches;Restaurants;Soup
6619,"""Café 1880""","""1186 Rue Saint-Denis""",Montréal,H2X 3J5,4,26,1,Food;Cafes;Restaurants;Coffee & Tea
6620,"""Carl's Jr""","""2350 S Nellis Blvd""",Las Vegas,89104,2.5,10,1,Fast Food;Burgers;Restaurants
6621,"""Wendy's""","""802 W View Park Dr""",Pittsburgh,15229,2,9,1,Fast Food;Restaurants;Burgers
6622,"""Juliette et Chocolat""","""525 Promenade du Centropolis""",Laval,H7T 0A3,3,13,1,Creperies;Desserts;Restaurants;Food
6623,"""McDonald's""","""4849 McKnight Rd""",Pittsburgh,15237,2,4,1,Fast Food;Burgers;Restaurants
6624,"""BB Cafe""","""10067 Yonge Street""",Richmond Hill,L4C 1T9,4,73,1,Bakeries;Persian/Iranian;Coffee & Tea;Restaurants;Food
6625,"""Mack's Beverage""","""5358 Ridge Rd""",Parma,44129,5,13,1,Convenience Stores;Gluten-Free;Food;Restaurants;Beer;Wine & Spirits
6626,"""Wendy's""","""9300 South Blvd""",Charlotte,28273,1.5,9,1,Restaurants;Fast Food;Burgers
6627,"""Arby's""","""4810 McKnight Rd""",Pittsburgh,15237,4,3,1,Sandwiches;Restaurants;Fast Food
6628,"""Five Guys""","""324 McHolme Dr""",Pittsburgh,15275,4,35,1,Burgers;Restaurants;Fast Food;American (New)
6629,"""Paradise Bakery""","""15470 W McDowell Rd""",Goodyear,85338,3,74,1,Bakeries;Delis;Breakfast & Brunch;Restaurants;Food
6630,"""7Grains Bakery & Café""","""393 Rue Saint-Paul Est""",Montréal,H2Y 1H3,2.5,17,1,Food;Health Markets;Sandwiches;Restaurants;Salad;Specialty Food;Breakfast & Brunch;Bakeries
6631,"""KFC""","""2201 West Springfield Avenue""",Champaign,61821,3,5,1,Fast Food;Restaurants;Chicken Wings
6632,"""Los Musicos Sushi-Bar and Grill""","""1445 W Southern Ave, Ste 1016""",Mesa,85202,3,3,1,American (Traditional);Food;Sushi Bars;Restaurants;Beer;Wine & Spirits;Tex-Mex
6633,"""Oscar Coffee & Espresso Bar""","""2377 Queen Street E""",Toronto,M4E 1H2,4,12,1,Restaurants;Food;Cafes;Coffee & Tea
6634,"""Burger King""","""5859 E McKellips Rd""",Mesa,85215,2.5,10,1,Fast Food;Restaurants;Burgers
6635,"""Jimmy John's""","""635 S Main St""",De Forest,53532,2,4,1,Food Delivery Services;Delis;Food;Restaurants;Sandwiches
6636,"""Taco Bell""","""2930 S Alma School Rd""",Chandler,85248,2,20,1,Mexican;Fast Food;Tex-Mex;Restaurants
6637,"""Dairy Queen Brazier of Harrison City""","""RR 130""",Harrison City,15636,2.5,5,1,Restaurants;Ice Cream & Frozen Yogurt;Food
6638,"""Hong Kong Garden Seafood & BBQ Cafe""","""3407 S Jones Blvd""",Las Vegas,89146,3,166,1,Barbeque;Chinese;Restaurants;Seafood
6639,"""Crepe Shack & Waffles""","""10345 S Eastern Ave, Ste 100""",Henderson,89052,4.5,403,1,Breakfast & Brunch;Desserts;Waffles;Creperies;Restaurants;Patisserie/Cake Shop;Food;Ice Cream & Frozen Yogurt
6640,"""Pan y Pan""","""3737 Milwaukee St""",Madison,53714,4,6,1,Food;Mexican;Restaurants;Bakeries
6641,"""Messina Pizza & Bakery""","""1071 Ivanhoe Rd""",Cleveland,44110,4.5,4,1,Food;Pizza;Restaurants;Bakeries
6642,"""Subway""","""351 E Silverado Ranch Blvd""",Las Vegas,89183,3.5,11,1,Fast Food;Sandwiches;Restaurants
6643,"""The Priory""","""192-194 Morrison St""",Edinburgh,EH3 8EB,3.5,8,1,Restaurants;Bars;British;Nightlife;Food;Lounges
6644,"""Tim Horton's""","""3255 Dundas Street W""",Mississauga,L5L 5P8,3.5,4,1,Food;Coffee & Tea;Breakfast & Brunch;Restaurants;Donuts;Sandwiches
6645,"""Pains et saveurs""","""5959 Bd Cousineau""",Saint-Hubert,J3Y 7P5,5,8,1,Cafes;Food;Bakeries;Restaurants
6646,"""Cool Beans Taco Truck""","""500 E North Ave""",Northside,15212,3.5,9,1,Restaurants;Local Flavor;Vegetarian;Sandwiches;Mexican;Tacos;Food Trucks;Food;Vegan
6647,"""Subway""","""3147 Banksville Rd""",Pittsburgh,15216,2.5,4,1,Restaurants;Sandwiches;Fast Food
6648,"""Stuttgarter Schlachthof""","""Schlachthofstr. 2""",Stuttgart,70188,3.5,41,1,Nightlife;Swabian;Beer Gardens;Beer Garden;Restaurants;Food
6649,"""Baker Wee""","""4263 W Thunderbird Rd""",Phoenix,85053,4,124,1,Desserts;Party & Event Planning;Bakeries;Food;Restaurants;Event Planning & Services;Sandwiches;Caterers
6650,"""Zaxby's Chicken Fingers & Buffalo Wings""","""16601 Statesville Rd""",Huntersville,28078,3,14,1,Chicken Wings;Restaurants;Salad;Fast Food
6651,"""Conforti's Pizzeria""","""8871 Rte 30""",Irwin,15642,4.5,16,1,Food;Italian;Restaurants;Pizza
6652,"""Apiecalypse Now!""","""735 Bloor Street W""",Toronto,M6G 1L5,4.5,99,1,Vegan;Pizza;Food;Hot Dogs;Specialty Food;Restaurants;Ice Cream & Frozen Yogurt;Sandwiches
6653,"""R Bakery""","""2588 Finch Ave W""",North York,M9M 2G3,3.5,3,1,Bakeries;Cafes;Restaurants;Delis;Food
6654,"""Teresa's Pizza""","""23018 Emery Rd""",Warrensville Heights,44122,2,4,1,Food;Pizza;Restaurants;Chicken Wings;Desserts
6655,"""TurkDish Mediterranean Cuisine""","""4929 W Ray Rd, Ste 1""",Chandler,85226,4.5,162,1,Bakeries;Halal;Turkish;Mediterranean;Food;Restaurants
6656,"""Lingam Cream House""","""6055 Steeles Avenue""",Toronto,M1V 5P6,3,14,1,Indian;Ice Cream & Frozen Yogurt;Restaurants;Desserts;Food
6657,"""Kevin's Taiyaki""","""9737 Yonge Street""",Richmond Hill,L4C 1V7,4,4,1,Korean;Restaurants;Bakeries;Food;Food Stands
6658,"""McDonald's""","""20 Eglinton Avenue E""",Toronto,M4P 1A6,3,3,1,Fast Food;Burgers;Restaurants
6659,"""Buster's Sea Cove""","""120 Bremner Boulevard""",Toronto,M5J 0A1,3.5,24,1,Mediterranean;Seafood;Restaurants
6660,"""Cafe Del Sol""","""Echterdinger Str. 104""",Filderstadt,70794,2.5,74,1,Restaurants;Breakfast & Brunch;Food;Nightlife;Cafes;American (New);International;Coffee & Tea;Burgers;Bars
6661,"""Su&Shi""","""100 City Centre Drive""",Mississauga,L5B 2C9,4,18,1,Sushi Bars;Restaurants;Asian Fusion;Food Court
6662,"""Tommy V's Pastaria""","""6687 Wilson Mills Rd""",Mayfield,44040,4,23,1,Food;Event Planning & Services;Pizza;Restaurants;Caterers;Pasta Shops;Specialty Food;Cheese Shops;Italian
6663,"""Subway""","""701 S Gregory St, Ste A""",Urbana,61801,2.5,5,1,Sandwiches;Restaurants;Fast Food
6664,"""Café Différance""","""449 Avenue Viger O""",Montréal,H2Z 1G6,4,63,1,Cafes;Coffee & Tea;Restaurants;Food
6665,"""Bojangles' Famous Chicken 'n Biscuits""","""310 E Trade St, Ste A-150""",Charlotte,28202,3.5,9,1,Chicken Shop;Fast Food;Southern;Restaurants;Breakfast & Brunch
6666,"""Dlrg Vereinsheim Treffpunkt am See""","""Am Max-Eyth-See""",Stuttgart,70378,2.5,7,1,Food;Restaurants;Cafes;Coffee & Tea
6667,"""Panera Bread""","""7998 Leavitt Rd""",Amherst,44001,3.5,3,1,Breakfast & Brunch;Salad;Soup;Bagels;Food;Sandwiches;Restaurants
6668,"""The Maharaja""","""4646 Heritage Hills Boulevard, Unit 3""",Mississauga,L5R 1Y3,4.5,69,1,Food;Diners;Indian;Cocktail Bars;Beer;Wine & Spirits;Bars;Nightlife;Halal;Lounges;Pakistani;Restaurants
6669,"""Palma Pasta""","""4099 Erin Mills Parkway""",Mississauga,L5L 3P9,4,10,1,Food;Italian;Caterers;Restaurants;Event Planning & Services
