,id,hotel_name,hotel_rating,amenities,address,country,price
1690,1691,Sail Inn B&B,4.5,"Free parking, Free High Speed Internet (WiFi), Breakfast included, Non-smoking hotel, Public Wifi, Air conditioning, Refrigerator in room, Non-smoking rooms",99 Montague Street Lunenburg Nova Scotia,Canada,116.5294118
1691,1692,Boscawen Inn,4.5,"Free parking, BarorLounge, Free High Speed Internet (WiFi), Breakfast included, Non-smoking hotel, Air conditioning, Family Rooms, Non-smoking rooms",150 Cumberland Street Lunenburg Nova Scotia,Canada,116.5294118
1692,1693,Atlantic Sojourn Bed & Breakfast,5,"Free parking, Free High Speed Internet (WiFi), Breakfast included, Non-smoking hotel, Public Wifi, Air conditioning, Family Rooms, Non-smoking rooms",56 Victoria Road Lunenburg Nova Scotia,Canada,125
1693,1694,Mariner King Inn,4.5,"Free High Speed Internet (WiFi), Breakfast included, Fitness Centre with Gym or Workout Room, Laundry Service, Non-smoking hotel, Self-Serve Laundry, Air conditioning, Minibar, Refrigerator in room, Accessible rooms, Non-smoking rooms",15 King Street - Main Inn- Receptio Lunenburg Nova Scotia,Canada,116.5294118
1694,1695,Water Sprite Bed & Breakfast,5,"Free parking, Free High Speed Internet (WiFi), Breakfast included, Non-smoking hotel, Air conditioning, Non-smoking rooms",208 Pelham Street Lunenburg Nova Scotia,Canada,116.5294118
1695,1696,Kaulbach House,5,"Free parking, Free High Speed Internet (WiFi), Breakfast included, Breakfast Available, Non-smoking hotel, Public Wifi, Air conditioning, Family Rooms, Non-smoking rooms, Suites",75 Pelham Street Lunenburg Nova Scotia,Canada,116.5294118
1696,1697,Lennox Inn 1791,4,"Free parking, Free High Speed Internet (WiFi), Non-smoking hotel, Non-smoking rooms",69 Fox Street Lunenburg Nova Scotia,Canada,116.5294118
1697,1698,Topmast Motel,4,"Free parking, Free High Speed Internet (WiFi), Non-smoking hotel, Pets Allowed ( Dog or Pet Friendly ), Public Wifi, Microwave, Refrigerator in room, Accessible rooms, Kitchenette, Non-smoking rooms, Suites",92 Masons Beach Road Lunenburg Nova Scotia,Canada,116.5294118
1698,1699,Lily Front Motel & Cottages,4,"Free Internet, Free parking, Children Activities (Kid or Family Friendly), Pets Allowed ( Dog or Pet Friendly ), Microwave, Refrigerator in room, Kitchenette, Non-smoking rooms",693 Masons Beach Rd Lunenburg Nova Scotia,Canada,116.5294118
1699,1700,Brigantine Inn,4,"Free High Speed Internet (WiFi), Restaurant, Laundry Service, Non-smoking hotel, Air conditioning, Refrigerator in room, Non-smoking rooms",82 Montague Street Lunenburg Nov,Canada,116.5294118
1700,1701,Salt Shaker Deli & Inn,4.5,"Free High Speed Internet (WiFi), Restaurant, Non-smoking hotel, Public Wifi, Refrigerator in room, Kitchenette, Non-smoking rooms, Suites",126 Montague St. Lunenburg Nova Scotia,Canada,109
1701,1702,Arbor View Inn,4.5,"Free parking, Free High Speed Internet (WiFi), Non-smoking hotel, Kitchenette, Non-smoking rooms",216 Dufferin Street Lunenburg Nova Scotia,Canada,149
1702,1703,Rooms @ theLinc,5,"Free High Speed Internet (WiFi), Golf Course, Non-smoking hotel, Non-smoking rooms",306 Lincoln Street Lunenburg Nova Scotia,Canada,116.5294118
1703,1704,Bluenose Lodge,4,"Free parking, Free High Speed Internet (WiFi), Banquet Room, Non-smoking hotel, Public Wifi, Family Rooms, Non-smoking rooms",10 Falkland Street Lunenburg Nova Scotia,Canada,116.5294118
1704,1705,Wheelhouse Motel,4,"Free parking, Free High Speed Internet (WiFi), Children Activities (Kid or Family Friendly), Non-smoking hotel, Public Wifi, Wheelchair Access, Air conditioning, Refrigerator in room, Non-smoking rooms",31 Knickle Road Lunenburg Nova Scotia,Canada,85
1705,1706,The Dockside Inn & Restaurant,4,"Restaurant, BarorLounge, Free High Speed Internet (WiFi), Room service, Laundry Service, Meeting rooms, Non-smoking hotel, Public Wifi, Air conditioning, Refrigerator in room, Family Rooms, Kitchenette, Non-smoking rooms",84 Montague Street Lunenburg Nova Scotia,Canada,116.5294118
1706,1707,At Townsend B&B,5,"Free parking, Free High Speed Internet (WiFi), Breakfast included, Laundry Service, Public Wifi, Air conditioning",287 Green Street Lunenburg Nova Scotia,Canada,116.5294118
1707,1708,The Wellshire Bed and Breakfast,5,"Free High Speed Internet (WiFi), Free parking, Breakfast included, Non-smoking hotel, Air conditioning, Refrigerator in room, Non-smoking rooms",201 York Street Lunenburg Nova Scotia,Canada,116.5294118
1708,1709,Pelham House Bed & Breakfast,5,"Free parking, Free High Speed Internet (WiFi), Breakfast included, Multilingual Staff, Non-smoking hotel, Non-smoking rooms",224 Pelham St. Lunenburg Nova Scotia,Canada,116.5294118
1709,1710,Addington Arms B&B,5,"Free parking, Free High Speed Internet (WiFi), Non-smoking hotel, Air conditioning, Refrigerator in room, Non-smoking rooms, Suites",27 Cornwallis Street Lunenburg Nova Scotia,Canada,116.5294118
1710,1711,Alicion Bed & Breakfast,5,"Free parking, Free High Speed Internet (WiFi), Breakfast included, Non-smoking hotel, Public Wifi, Family Rooms, Non-smoking rooms",66 McDonald Street Lunenburg Nova Scotia,Canada,116.5294118
1711,1712,Lunenburg Inn,5,"Free parking, Free High Speed Internet (WiFi), Breakfast included, Non-smoking hotel, Public Wifi, Air conditioning, Family Rooms, Non-smoking rooms, Suites",26 Dufferin Street Lunenburg Nova Scotia,Canada,116.5294118
1712,1713,Lunenburg Oceanview Chalets,5,"Free parking, Free High Speed Internet (WiFi), Non-smoking hotel, Pets Allowed ( Dog or Pet Friendly ), Refrigerator in room, Kitchenette, Non-smoking rooms",78 Old Blue Rocks Rd Lunenburg Nova Scotia,Canada,116.5294118
1713,1714,1826 Maplebird House Bed & Breakfast,5,"Free parking, Free High Speed Internet (WiFi), Breakfast included, Pool, Non-smoking hotel, Air conditioning, Non-smoking rooms",36 Pelham Street Lunenburg Nova Scotia,Canada,116.5294118
1714,1715,1775 Solomon House Bed and Breakfast,5,"Free parking, Free High Speed Internet (WiFi), Non-smoking hotel, Public Wifi, Non-smoking rooms",69 Townsend Street Lunenburg Nova Scotia,Canada,116.5294118
1715,1716,Greybeard's Bed & Breakfast,5,"Free parking, Free High Speed Internet (WiFi), Non-smoking hotel, Non-smoking rooms",201 Pelham Street Lunenburg Nova Scotia,Canada,116.5294118
1716,1717,Captain's Bell Bed and Breakfast,5,"Free parking, Breakfast included, Free High Speed Internet (WiFi), Non-smoking hotel, Kitchenette, Non-smoking rooms, Suites",289 Lunenburg Nova Scotia,Canada,116.5294118
1717,1718,Lunenburg Board of Trade Campground,3.5,"Free High Speed Internet (WiFi), Pets Allowed ( Dog or Pet Friendly )",11 Blockhouse Hill Road Lunenburg Nova Scotia,Canada,116.5294118
1718,1719,Escarpment Heights Motel and Cottages,4,"Free parking, Free High Speed Internet (WiFi), Wheelchair Access, Air conditioning, Microwave, Refrigerator in room, Accessible rooms, Kitchenette, Non-smoking rooms",16 Hay Bay Rd Tobermory Ontario,Canada,116.5294118
1719,1720,Adventure the Bruce Inn,4,"Free parking, Free High Speed Internet (WiFi), Hot Tub, Non-smoking hotel, Air conditioning, Refrigerator in room, Non-smoking rooms",7362 6 Hwy Tobermory Ontario,Canada,116.5294118
1720,1721,Grandview,3.5,"Free parking, Free High Speed Internet (WiFi), Laundry Service, Non-smoking hotel, Public Wifi, Air conditioning, Non-smoking rooms",Earl Street Tobermory Ontario,Canada,116.5294118
1721,1722,The Forest House B&B,4.5,"Free parking, Free High Speed Internet (WiFi), Breakfast included, Non-smoking hotel, Public Wifi, Microwave, Refrigerator in room, Non-smoking rooms, Suites",68 Harpur Drive Tobermory Ontario,Canada,116.5294118
1722,1723,Peacock Villa Motel,4.5,"Free parking, Free High Speed Internet (WiFi), Non-smoking hotel, Pets Allowed ( Dog or Pet Friendly ), Public Wifi, Refrigerator in room, Non-smoking rooms",30 Legion St. Tobermory Ontario,Canada,116.5294118
1723,1724,Cedar Vista Motel,4.5,"Free parking, Free High Speed Internet (WiFi), Golf Course, Non-smoking hotel, Tennis Court, Wheelchair Access, Air conditioning, Refrigerator in room, Non-smoking rooms",7370 6 Hwy Tobermory Ontario,Canada,116.5294118
1724,1725,"Tobermory Inn, Suites & Cottages",1.5,"Free parking, Free High Speed Internet (WiFi), Banquet Room, Breakfast Available, Non-smoking hotel, Air conditioning, Refrigerator in room, Family Rooms, Kitchenette, Non-smoking rooms, Suites",122 Bay St S Tobermory Ontario,Canada,116.5294118
1725,1726,Caribbean of the North,5,Free High Speed Internet (WiFi),19 Eagle Rd Tobermory Ontario,Canada,116.5294118
1726,1727,Hidden Valley Motel,4.5,"Free parking, Free Internet, Non-smoking hotel, Pets Allowed ( Dog or Pet Friendly ), Refrigerator in room, Kitchenette, Non-smoking rooms",131 Hidden Valley Rd Tobermory Ontario,Canada,116.5294118
1727,1728,Gales Haven Bed and Breakfast,5,"Free parking, Free High Speed Internet (WiFi), Breakfast included, Air conditioning, Microwave, Refrigerator in room",135 Huron Drive Tobermory Ontario,Canada,116.5294118
1728,1729,Roxys Gas & Variety Cabins & Tent Sites,4.5,Free parking,6313 6 Hwy Tobermory Ontario,Canada,116.5294118
1729,1730,Lands End Park,3.5,"Children Activities (Kid or Family Friendly), Pets Allowed ( Dog or Pet Friendly )",59 Corey Crescent Tobermory Ontario,Canada,116.5294118
1730,1731,Cedar Grove Cottages Family Resort,5,"Children Activities (Kid or Family Friendly), Non-smoking hotel, Pets Allowed ( Dog or Pet Friendly ), Microwave, Refrigerator in room, Family Rooms, Kitchenette, Non-smoking rooms, Suites",134 Cameron Lake Rd Tobermory Ontario,Canada,116.5294118
1731,1732,Dry Dock B&B,4.5,"Free parking, Breakfast included, Free High Speed Internet (WiFi), Breakfast Available, Non-smoking hotel, Public Wifi, Non-smoking rooms",17 Legion Street Tobermory Ontario,Canada,116.5294118
1732,1733,Holiday Inn Hotel & Suites Red Deer South,4.5,"Free High Speed Internet (WiFi), Pool, Free parking, Restaurant, Fitness Centre with Gym or Workout Room, Room service, BarorLounge, Banquet Room, Business Centre with Internet Access, Conference Facilities, Dry Cleaning, Heated pool",33 Petrolia Dr Red Deer Alberta,Canada,94
1733,1734,Holiday Inn Express Red Deer,4.5,"Pool, Free parking, Fitness Centre with Gym or Workout Room, Free High Speed Internet (WiFi), Breakfast included, Breakfast Available, Business Centre with Internet Access, Dry Cleaning, Heated pool, Hot Tub, Indoor pool, Laundry Se",2803 50th Avenue Red Deer Alberta,Canada,116.5294118
1734,1735,Holiday Inn Express Red Deer North,5,"Pool, Free parking, Free High Speed Internet (WiFi), Breakfast included, Fitness Centre with Gym or Workout Room, Banquet Room, Business Centre with Internet Access, Children Activities (Kid or Family Friendly), Conference Facilities, He",6433 Orr Drive Red Deer Alberta,Canada,116.5294118
1735,1736,Radisson Red Deer,4.5,"Free parking, Free High Speed Internet (WiFi), BarorLounge, Spa, Pool, Room service, Restaurant, Breakfast included, Fitness Centre with Gym or Workout Room, Banquet Room, Business Centre with Internet Access, Children Activities (Ki",6500 67 St Red Deer Alberta,Canada,116.5294118
1736,1737,Hampton Inn & Suites by Hilton Red Deer,4.5,"Free parking, Free High Speed Internet (WiFi), Pool, Fitness Centre with Gym or Workout Room, Breakfast included, Banquet Room, Business Centre with Internet Access, Conference Facilities, Dry Cleaning, Heated pool, Hot Tub, Indoor ",128 Leva Ave Red Deer Alberta,Canada,116.5294118
1737,1738,Best Western Plus Red Deer Inn & Suites,4.5,"Pool, Free parking, Free High Speed Internet (WiFi), Breakfast included, Fitness Centre with Gym or Workout Room, Banquet Room, Business Centre with Internet Access, Conference Facilities, Dry Cleaning, Heated pool, Hot Tub, Indoor ",6839 66 St Red Deer Alberta,Canada,116.5294118
1738,1739,Microtel Inn & Suites by Wyndham Red Deer,4.5,"Pool, Free parking, Free High Speed Internet (WiFi), Breakfast included, Fitness Centre with Gym or Workout Room, Business Centre with Internet Access, Children Activities (Kid or Family Friendly), Dry Cleaning, Golf Course, Heated pool",126 Leva Ave Red Deer Alberta,Canada,110
1739,1740,TownePlace Suites Red Deer,4.5,"Free High Speed Internet (WiFi), Pool, Free parking, Fitness Centre with Gym or Workout Room, Breakfast included, Business Centre with Internet Access, Dry Cleaning, Heated pool, Hot Tub, Indoor pool, Laundry Service, Meeting rooms",6822 66 St Red Deer Alberta,Canada,116
1740,1741,Baymont by Wyndham Red Deer,3.5,"Pool, Free parking, Restaurant, Fitness Centre with Gym or Workout Room, Free High Speed Internet (WiFi), BarorLounge, Breakfast included, Banquet Room, Business Centre with Internet Access, Children Activities (Kid or Family Friendly), ",4311 49 Ave Red Deer Alberta,Canada,116.5294118
1741,1742,Econo Lodge Inn & Suites City Centre,3.5,"Free parking, Breakfast included, Free High Speed Internet (WiFi), Breakfast Available, Business Centre with Internet Access, Non-smoking hotel, Pets Allowed ( Dog or Pet Friendly ), Self-Serve Laundry, Tennis Court, Air conditioning, ",4124 50 Ave Red Deer Alberta,Canada,62
1742,1743,Sheraton Red Deer Hotel,4,"Free parking, Pool, Free High Speed Internet (WiFi), Room service, Restaurant, Fitness Centre with Gym or Workout Room, BarorLounge, Banquet Room, Breakfast Available, Business Centre with Internet Access, Concierge, Conference Facil",3310 50 Ave Red Deer Alberta,Canada,116.5294118
1743,1744,Motel 6 Red Deer,4,"Free High Speed Internet (WiFi), Free parking, Breakfast included, Laundry Service, Non-smoking hotel, Pets Allowed ( Dog or Pet Friendly ), Public Wifi, Self-Serve Laundry, Wheelchair Access, Air conditioning, Microwave, Refrigerat",5001 19 St Red Deer Alberta,Canada,89
1744,1745,Days Inn by Wyndham Red Deer,4,"Pool, Free parking, Free High Speed Internet (WiFi), Breakfast included, Fitness Centre with Gym or Workout Room, Room service, Business Centre with Internet Access, Dry Cleaning, Heated pool, Hot Tub, Indoor pool, Laundry Service,",1000-5001 19 St Red Deer Alberta,Canada,101
1745,1746,Super 8 by Wyndham Red Deer City Centre,4,"Free High Speed Internet (WiFi), Free parking, Fitness Centre with Gym or Workout Room, Breakfast included, Banquet Room, Business Centre with Internet Access, Dry Cleaning, Meeting rooms, Non-smoking hotel, Wheelchair Access, Air con",4217 Gaetz 50th Avenue Red Deer Alberta,Canada,116.5294118
1746,1747,Black Knight Inn,4,"Pool, Free parking, Restaurant, Room service, Free High Speed Internet (WiFi), BarorLounge, Banquet Room, Breakfast Available, Business Centre with Internet Access, Conference Facilities, Dry Cleaning, Heated pool, Hot Tub, Indo",2929 50 Ave Red Deer Alberta,Canada,116.5294118
1747,1748,Sandman Hotel Red Deer,3,"Pool, Fitness Centre with Gym or Workout Room, Restaurant, Free parking, Free High Speed Internet (WiFi), Room service, BarorLounge, Business Centre with Internet Access, Conference Facilities, Dry Cleaning, Hot Tub, Indoor pool, L",2818 50 Ave Red Deer Alberta,Canada,105
1748,1749,Quality Inn & Conference Centre,4,"Free parking, Restaurant, Pool, Room service, Free High Speed Internet (WiFi), BarorLounge, Breakfast included, Fitness Centre with Gym or Workout Room, Banquet Room, Breakfast Available, Business Centre with Internet Access, Confere",7150 50 Ave Red Deer Alberta,Canada,104
1749,1750,Howard Johnson by Wyndham Red Deer,3.5,"Free parking, Free High Speed Internet (WiFi), Breakfast included, Business Centre with Internet Access, Non-smoking hotel, Pets Allowed ( Dog or Pet Friendly ), Air conditioning, Microwave, Non-smoking rooms",71 Gasoline Alley E Red Deer Alberta,Canada,63
1750,1751,South Hill Motor Inn,4.5,"Free High Speed Internet (WiFi), Air conditioning, Microwave, Refrigerator in room",73 Gasoline Alley E Red Deer Alberta,Canada,71
1751,1752,Empire Inn & Suites,3.5,"Breakfast included, Free parking, Free High Speed Internet (WiFi), Business Centre with Internet Access, Dry Cleaning, Meeting rooms, Non-smoking hotel, Pets Allowed ( Dog or Pet Friendly ), Self-Serve Laundry, Wheelchair Access, Air ",23 Gasoline Alley E Red Deer Alberta,Canada,116.5294118
1752,1753,Travelodge Red Deer,2.5,"Free parking, Breakfast included, Free High Speed Internet (WiFi), Pool, Indoor pool, Laundry Service, Non-smoking hotel, Pets Allowed ( Dog or Pet Friendly ), Microwave, Family Rooms, Non-smoking rooms",2807 50 Ave Red Deer Alberta,Canada,93
1753,1754,Springbett Bed & Breakfast,5,"Free High Speed Internet (WiFi), Free parking, Non-smoking hotel, Non-smoking rooms",4445 Springbett Dr Red Deer Alberta,Canada,116.5294118
1754,1755,Delta Hotels by Marriott Fredericton,4.5,"Pool, Restaurant, Fitness Centre with Gym or Workout Room, Free High Speed Internet (WiFi), Room service, BarorLounge, Spa, Babysitting, Banquet Room, Breakfast Available, Concierge, Conference Facilities, Dry Cleaning, Heated po",225 Woodstock Rd Fredericton New Brunswick,Canada,116.5294118
1755,1756,Holiday Inn Express & Suites,4.5,"Free parking, Free High Speed Internet (WiFi), Fitness Centre with Gym or Workout Room, Breakfast included, Business Centre with Internet Access, Dry Cleaning, Laundry Service, Multilingual Staff, Non-smoking hotel, Pets Allowed ( Dog or",665 Prospect Street Fredericton New Brunswick,Canada,133
1756,1757,Riverside Resort & Conference Center,3.5,"Restaurant, Pool, Fitness Centre with Gym or Workout Room, Room service, Free parking, Free High Speed Internet (WiFi), BarorLounge, Banquet Room, Business Centre with Internet Access, Children Activities (Kid or Family Friendly), Confe",35 Mactaquac Rd Fredericton New Brunswick,Canada,116.5294118
